iteration,joy,distress,pity,anger,coop,defect
55,0.3891402714932127,0.7606339989999693,0.12847726382262786,0.6819108280254774,0.3371991459627329,0.624549912177986,
56,0.3901345291479821,0.7609964601947399,0.12855266435672713,0.6780533966898884,0.337290236460717,0.6243852459016394,
57,0.388646288209607,0.7608819920464012,0.12873038833871148,0.6788313948888357,0.3373313343328336,0.6245283352176368,
58,0.3888888888888889,0.7608633936962853,0.12875846303608343,0.6787461595301986,0.33746315401621224,0.6244356071130869,
59,0.3898305084745763,0.7607368130192848,0.1288220174014046,0.6792576168813795,0.3375,0.6244108606557375,
60,0.3875,0.7605270803460135,0.1289264592304193,0.6794602924042545,0.3375133642195296,0.6245145794141354,
61,0.38589211618257263,0.7607828768165038,0.1289134054954205,0.6776459244975156,0.3375482117812062,0.6243637625594921,
62,0.388,0.7608273046830705,0.12893709860799557,0.6771668492150422,0.3376035196687371,0.6243104345563355,
63,0.388,0.7610531201328111,0.12888947145536309,0.6747249972950552,0.33761463994565216,0.624106685450819,
64,0.39285714285714285,0.761061690322751,0.12880104041537194,0.6741121628353853,0.337688127090301,0.6240889029003777,
65,0.39299610894941633,0.7611311089574958,0.12875284732473677,0.6738659468554999,0.3377593873517787,0.6241306507699943,
66,0.39080459770114945,0.7611142365195457,0.12875081853549555,0.6745018131583489,0.3378082414016872,0.6242873746023969,
67,0.38636363636363635,0.761043706139521,0.12877975653955995,0.6752023121387281,0.33783567774936063,0.624324975891995,
68,0.3888888888888889,0.761012985185217,0.12881869442028782,0.6751522859629154,0.3378426275992439,0.6243050605844608,
69,0.3882783882783883,0.7609846568187371,0.1288491138167172,0.6755902136639406,0.337888198757764,0.6242857142857133,
70,0.3964285714285714,0.7609922030270599,0.12878925559755744,0.6757427995578957,0.3379133496631966,0.6243765873932102,
71,0.3964285714285714,0.7608170940713471,0.1287891685558373,0.677192138757975,0.3378811896135266,0.6243567850637508,
72,0.398576512455516,0.7607641687337139,0.12868329415092006,0.6778094243488717,0.3377940738534842,0.624390860094317,
73,0.3957597173144876,0.760632033095103,0.1287448121926551,0.6783502577722232,0.33778275558166865,0.6242924789543629,
74,0.39792387543252594,0.760551297136132,0.12872948139991053,0.6788249430032658,0.3378079710144928,0.6241448087431677,
75,0.3938356164383562,0.760438367077001,0.1287515388207327,0.6799251984066652,0.3377073798627002,0.6242315573770475,
76,0.39590443686006827,0.7606592991054392,0.128660851202896,0.6781659388646291,0.33760940146809715,0.6241896423248866,
77,0.39322033898305087,0.7607662243561115,0.12858265436949418,0.6779900035701538,0.33760103121516166,0.6241737599831848,
78,0.3959731543624161,0.7606480962894173,0.12860864523189247,0.6789934225980736,0.33762727022564665,0.6240843536003305,
79,0.39144736842105265,0.7605519254583009,0.12863421912173878,0.6798679103180584,0.3376528532608696,0.6240458504098345,
80,0.3968253968253968,0.7604808549786206,0.12863913337846988,0.6805119405119411,0.3376945786366076,0.6240082979153998,
81,0.3987341772151899,0.7608296856554845,0.12866394403657452,0.6767123674114199,0.3377352863202545,0.6237817373050762,
82,0.40372670807453415,0.7608236710820568,0.12868315892587812,0.6767336935331142,0.33769316396018856,0.6237248173019931,
83,0.4012345679012346,0.7607040386184385,0.12863551861354802,0.6779270105135692,0.3375873447204969,0.6237156030444947,
84,0.4,0.7604838601300855,0.12870189716298597,0.6792382557633754,0.33757992327365727,0.6237982160077125,
85,0.39634146341463417,0.7604214888932412,0.12874035835409225,0.6798501651405714,0.33754107684529827,0.6237883625619496,
86,0.39634146341463417,0.7606123158917263,0.12870398528419164,0.6780821917808224,0.33750312343828087,0.6236668550970393,
87,0.39274924471299094,0.7606349669862578,0.12869472125065076,0.6782729878257214,0.33752779150197626,0.6236808401639319,
88,0.39274924471299094,0.7608031997126149,0.12872004929858266,0.6767271022194435,0.33753663898387887,0.6236288911401712,
89,0.39156626506024095,0.7607423993504638,0.12869044034355687,0.6767523966601383,0.3375452898550725,0.6236429872495423,
90,0.38922155688622756,0.7606449325829283,0.12871202881697252,0.6770364524997458,0.3375388198757764,0.6237851288056181,
91,0.3880597014925373,0.7605270915629968,0.1286505821293309,0.6783797391873523,0.33747341682419657,0.623627940128294,
92,0.3869047619047619,0.7604118248439607,0.12864011989758747,0.6793130036812265,0.3374532491818607,0.6235787942887334,
93,0.3870967741935484,0.7602828153953629,0.12863212954509573,0.680672372239438,0.3374624190564292,0.6237792117195649,
94,0.38596491228070173,0.7602489736299534,0.12853271389856755,0.6811597379508536,0.3375,0.6238114754098331,
95,0.3850574712643678,0.7603040379764887,0.12856480330149683,0.68088699380887,0.3374801856884058,0.6238633452868823,
96,0.3868194842406877,0.760280750709382,0.12850548105576842,0.6809919129750236,0.3374747870909906,0.6237535913469635,
97,0.38920454545454547,0.7602889717001182,0.12853841139403038,0.6807766715424908,0.3374556344276841,0.6237255352960824,
98,0.38591549295774646,0.760267441223213,0.12854172505719555,0.6812057979133118,0.3374368686868687,0.6237963652922641,
99,0.38227146814404434,0.760194249617325,0.1285788954062373,0.6817020785219401,0.33743206521739133,0.6238852459016363,
